***SESSION HEADER***
{
  "Participant": "RB251019",
  "Timestamp": "14-14-31-25-10-2019"
}
---SESSION HEADER---
Time;Position;Rotation.X;Rotation.Y;FPS;Input;
1948.0160;(-43.8088, 2.4059, 76.4409);189.5427;359.5805;90.0734;;
1948.0710;(-43.8088, 2.4067, 76.4429);189.2865;359.2047;90.1704;;
1948.1150;(-43.8095, 2.4057, 76.4435);188.7709;359.0386;90.0285;;
1948.1710;(-43.8109, 2.4039, 76.4445);187.9738;359.3811;90.0194;;
1948.2150;(-43.8124, 2.4037, 76.4456);187.3420;359.2991;89.8928;;
1948.2710;(-43.8147, 2.4050, 76.4471);186.5881;359.2060;89.9745;;
1948.3150;(-43.8163, 2.4054, 76.4481);186.0708;359.3149;90.0048;;
1948.3710;(-43.8180, 2.4049, 76.4499);185.4887;359.3985;89.9412;;
1948.4150;(-43.8196, 2.4048, 76.4509);185.1500;359.4293;90.0068;;
1948.4710;(-43.8218, 2.4056, 76.4518);185.2279;359.2981;90.1000;;
1948.5160;(-43.8239, 2.4068, 76.4516);185.5497;359.0909;90.0490;;
1948.5710;(-43.8264, 2.4072, 76.4506);185.8911;358.6496;90.0793;;
1948.6150;(-43.8282, 2.4067, 76.4497);185.9907;358.4163;90.0267;;
1948.6610;(-43.8297, 2.4065, 76.4477);186.1076;358.3136;89.8151;;
1948.7150;(-43.8316, 2.4072, 76.4450);186.4503;358.4488;90.2132;;
1948.7610;(-43.8326, 2.4073, 76.4431);186.5809;358.6964;89.7483;;
1948.8150;(-43.8333, 2.4073, 76.4411);186.2428;358.7611;89.8190;;
1948.8710;(-43.8344, 2.4064, 76.4399);185.7908;358.8314;90.1509;;
1948.9150;(-43.8353, 2.4055, 76.4395);185.4728;359.0576;90.0956;;
1948.9710;(-43.8371, 2.4044, 76.4404);185.2782;359.3212;90.2353;;
1949.0150;(-43.8386, 2.4036, 76.4415);185.2980;359.4941;90.0745;;
1949.0710;(-43.8406, 2.4025, 76.4432);185.3375;359.5821;90.1268;;
1949.1150;(-43.8422, 2.4014, 76.4446);185.2932;359.7079;90.1634;;
1949.1610;(-43.8439, 2.4012, 76.4458);185.1462;359.7669;89.5669;;
1949.2150;(-43.8454, 2.3998, 76.4476);184.7452;359.8846;89.7806;;
1949.2710;(-43.8460, 2.3988, 76.4493);184.3389;359.9422;90.1608;;
1949.3150;(-43.8461, 2.3988, 76.4505);184.3398;0.1163;90.1998;;
1949.3700;(-43.8460, 2.4009, 76.4513);184.4936;0.0625;90.0575;;
1949.4150;(-43.8458, 2.4027, 76.4510);184.5414;359.7829;89.8832;;
1949.4700;(-43.8459, 2.4033, 76.4490);184.3639;359.4656;90.0341;;
1949.5150;(-43.8471, 2.4019, 76.4470);184.3535;359.5187;89.9313;;
